Date,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS
6/23/2023,1147.974976,2979.979492,799.867981,1175.759766
6/26/2023,1139.210083,2955.241699,795.9989014,1180.7323
6/27/2023,1139.621094,2962.375732,807.21698,1188.911621
6/28/2023,1154.708252,2979.145508,815.7583618,1202.109863
6/30/2023,1164.180542,3059.566406,828.0471191,1241.286377
7/3/2023,1194.05835,3031.816895,837.0021973,1239.613281
7/4/2023,1181.755615,3065.681641,841.090271,1250.255615
7/5/2023,1179.815552,3075.965332,814.3712769,1252.254028
7/6/2023,1204.580444,3078.698975,815.1986084,1249.09375
7/7/2023,1202.229492,3084.582031,808.0930176,1236.360107
7/10/2023,1248.541016,3031.493652,806.1705933,1235.384277
7/11/2023,1262.07605,3031.909912,802.2527466,1253.462158
7/12/2023,1263.468506,3020.328857,794.7335205,1239.241699
7/13/2023,1252.170166,3095.052002,798.6999512,1268.798218
7/14/2023,1251.120361,3256.357178,800.3546753,1325.355347
7/17/2023,1276.684082,3235.094238,817.0966797,1322.567017
7/18/2023,1287.525879,3239.865234,816.4152832,1371.131104
7/19/2023,1297.294922,3215.035156,820.1141357,1370.898804
7/20/2023,1295.723877,3217.124756,821.890564,1347.244141
7/21/2023,1255.613403,3128.877686,815.5635986,1237.661499
7/24/2023,1230.216797,3153.44751,816.8533325,1242.308594
7/25/2023,1229.425537,3157.534668,825.7109985,1240.449829
7/26/2023,1249.406494,3147.455811,822.8395386,1253.69458
7/27/2023,1237.783813,3155.444824,814.2982178,1257.691406
7/28/2023,1250.222534,3116.894531,799.867981,1245.933594
7/31/2023,1260.806519,3178.249512,803.6154175,1260.061401
8/1/2023,1242.976807,3206.674561,808.9933472,1268.891113
8/2/2023,1229.69751,3196.084473,798.40802,1261.130249
8/3/2023,1224.529053,3158.277832,792.6407471,1268.05481
8/4/2023,1241.171753,3198.77832,804.1021729,1281.113525
8/7/2023,1248.244263,3236.399902,803.6397705,1294.730103
8/8/2023,1240.726563,3223.90625,802.9828491,1292.127563
8/9/2023,1248.911865,3216.381348,803.2748413,1296.03125
8/10/2023,1254.47583,3197.431885,796.1448364,1291.105225
8/11/2023,1259.767822,3203.655762,787.8468628,1275.072021
8/14/2023,1274.654785,3204.630615,784.0020752,1295.241333
8/16/2023,1273.616089,3212.572998,781.7145996,1318.43103
8/17/2023,1255.242554,3191.533203,777.3831177,1311.971436
